Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
 
Open Ended Schemes(Debt Scheme - Banking and PSU Fund)
 
Aditya Birla Sun Life Mutual Fund
100828;-;INF174K01FY2;Kotak Liquid-Regular (Dividend);1002.9403;21-Oct-2016
100829;INF174K01NM1;-;Kotak Liquid-Regular (Growth);2893.5255;21-Oct-2016
 
LIC Mutual Fund
 
120248;INF767K01DL5;INF767K01DM3;LIC MF Liquid Fund-Direct Plan-Daily IDCW;1018.0437;01-Mar-2024
120249;INF767K01DN1;-;LIC MF Liquid Fund-Direct Plan-Growth;4357.5016;01-Mar-2024
151930;INF397L01AK7;INF397L01AJ9;LIC MF Liquid Fund-Direct Plan-Monthly IDCW;1057.7791;01-Mar-2024
151932;INF397L01AM3;INF397L01AL5;LIC MF Liquid Fund-Direct Plan-Weekly IDCW;1015.0799;01-Mar-2024
101184;INF767K01IQ3;INF767K01IR1;LIC MF Liquid Fund-Regular Plan-Daily IDCW;1000.1751;01-Mar-2024
101185;INF767K01IS9;-;LIC MF Liquid Fund-Regular Plan-Growth;4301.6025;01-Mar-2024
151928;INF397L01976;INF397L01968;LIC MF Liquid Fund-Regular Plan-Monthly IDCW;1042.1155;01-Mar-2024
151927;INF397L01950;INF397L01943;LIC MF Liquid Fund-Regular Plan-Weekly IDCW;1000.5779;01-Mar-2024
 
Mahindra Manulife Mutual Fund
 
139535;-;INF174V01051;Mahindra Manulife Liquid Fund - Direct Plan - Daily IDCW;1099.8447;01-Mar-2024
139536;-;INF174V01069;Mahindra Manulife Liquid Fund - Direct Plan - Weekly IDCW;1003.1589;01-Mar-2024
139538;INF174V01044;-;Mahindra Manulife Liquid Fund - Direct Plan -Growth;1562.4212;01-Mar-2024
139534;-;INF174V01028;Mahindra Manulife Liquid Fund - Regular Plan - Daily IDCW;1000.4699;01-Mar-2024
139537;INF174V01010;-;Mahindra Manulife Liquid Fund - Regular Plan - Growth;1548.1479;01-Mar-2024
139541;-;INF174V01036;Mahindra Manulife Liquid Fund - Regular Plan - Weekly IDCW;1009.5752;01-Mar-2024
139540;-;-;Mahindra Manulife Liquid Fund - Unclaimed Redemption / IDCW Beyond 3 years;1000.0000;30-Nov-2021
139539;-;-;Mahindra Manulife Liquid Fund - Unclaimed Redemption / IDCW Upto three years;1218.6343;30-Nov-2021
 
Mirae Asset Mutual Fund
 
118859;INF769K01CM1;-;Mirae Asset Liquid Fund - Direct Plan - Growth;2534.2471;01-Mar-2024
118862;-;INF769K01CP4;Mirae Asset Liquid Fund - Direct Plan - Weekly IDCW;1216.7091;01-Mar-2024
118861;-;INF769K01CO7;Mirae Asset Liquid Fund - Direct Plan -Daily IDCW;1075.8332;01-Mar-2024
118860;INF769K01CN9;INF769K01CQ2;Mirae Asset Liquid Fund - Direct Plan -Monthly IDCW;1135.5991;01-Mar-2024
111647;-;INF769K01804;Mirae Asset Liquid Fund - Regular - Daily IDCW;1066.4347;01-Mar-2024
111646;INF769K01788;-;Mirae Asset Liquid Fund - Regular Plan - Growth;2494.6706;01-Mar-2024
111645;INF769K01838;INF769K01820;Mirae Asset Liquid Fund - Regular Plan - Monthly IDCW;1153.3184;01-Mar-2024
111644;-;INF769K01812;Mirae Asset Liquid Fund - Regular Plan - Weekly IDCW;1153.0266;01-Mar-2024
 
Motilal Oswal Mutual Fund
 
145834;INF247L01734;-;Motilal Oswal Liquid Fund - Direct Growth;12.7532;01-Mar-2024
145946;INF247L01726;-;Motilal Oswal Liquid Fund - Regular Growth;12.6541;01-Mar-2024
147442;-;-;Motilal Oswal Liquid Fund - Unclaimed Dividend - Greater than 3 years;10.0000;01-Mar-2024
147441;-;-;Motilal Oswal Liquid Fund - Unclaimed Dividend- Upto 3 years;12.3954;01-Mar-2024
147443;-;-;Motilal Oswal Liquid Fund - Unclaimed Redemption - Greater than 3 years;10.0000;01-Mar-2024
147444;-;-;Motilal Oswal Liquid Fund - Unclaimed Redemption - Upto 3 years;12.1673;01-Mar-2024
146218;INF247L01791;INF247L01783;Motilal Oswal Liquid Fund Direct - IDCW  Quarterly Payout/Reinvestment;10.1258;01-Mar-2024
146226;-;INF247L01759;Motilal Oswal Liquid Fund Direct - IDCW Fortnightly Reinvestment;10.0182;01-Mar-2024
146223;INF247L01775;INF247L01767;Motilal Oswal Liquid Fund Direct - IDCW Monthly Payout/Reinvestment;10.0440;01-Mar-2024
146228;-;INF247L01742;Motilal Oswal Liquid Fund Direct - IDCW Reinvestment;10.0077;01-Mar-2024
146229;-;INF247L01809;Motilal Oswal Liquid Fund Direct - IDCW Weekly Reinvestment;10.0058;01-Mar-2024
146227;-;INF247L01817;Motilal Oswal Liquid Fund Regular - IDCW Daily Reinvestment;10.0055;01-Mar-2024
146230;-;INF247L01825;Motilal Oswal Liquid Fund Regular - IDCW Fortnightly Reinvestment;10.0178;01-Mar-2024
146220;INF247L01841;INF247L01833;Motilal Oswal Liquid Fund Regular - IDCW Monthly Payout/Reinvestment;10.0437;01-Mar-2024
146222;INF247L01866;INF247L01858;Motilal Oswal Liquid Fund Regular - IDCW Quarterly Payout/Reinvestment;10.1235;01-Mar-2024
146224;-;INF247L01874;Motilal Oswal Liquid Fund Regular - IDCW Weekly Reinvestment;10.0130;01-Mar-2024
 
Navi Mutual Fund
 
119163;-;INF959L01GK1;Navi Liquid Fund - Direct Plan Daily IDCW - ReInvestment;10.0129;01-Mar-2024
119161;INF959L01GG9;INF959L01GH7;Navi Liquid Fund - Direct Plan Monthly IDCW - Payout;10.0271;01-Mar-2024
119162;INF959L01GI5;INF959L01GJ3;Navi Liquid Fund - Direct Plan Weekly IDCW - Payout;10.0129;01-Mar-2024
112645;-;INF959L01GM7;Navi Liquid Fund - Regular Plan Daily IDCW;10.0129;01-Mar-2024
112647;INF959L01GN5;INF959L01GO3;Navi Liquid Fund - Regular Plan Monthly IDCW;10.027;01-Mar-2024
112646;INF959L01GP0;INF959L01GQ8;Navi Liquid Fund - Regular Plan Weekly IDCW;10.0133;01-Mar-2024
119164;INF959L01GF1;-;Navi Liquid Fund-Direct Plan-Growth Option;26.2179;01-Mar-2024
112636;INF959L01GL9;-;Navi Liquid Fund-Regular Plan-Growth Option;26.0041;01-Mar-2024
140437;INF959L01CO2;-;Navi Liquid Fund-Unclaimed Redemption and Dividend Plan greater than 3 years;10;01-Mar-2024
139386;INF959L01CN4;-;Navi Liquid Fund-Unclaimed Redemption and Dividend Plan less than 3 years;26.0333;01-Mar-2024
 
Nippon India Mutual Fund
 
100852;-;INF204K01UM1;NIPPON INDIA LIQUID FUND - DAILY IDCW OPTION;1528.7400;01-Mar-2024
118695;-;INF204K01ZG2;NIPPON INDIA LIQUID FUND - DIRECT Plan - DAILY IDCW OPTION;1528.7400;01-Mar-2024
118696;INF204K01ZI8;INF204K01ZJ6;NIPPON INDIA LIQUID FUND - DIRECT Plan - MONTHLY IDCW OPTION;1588.4657;01-Mar-2024
118698;INF204K01ZK4;INF204K01ZL2;NIPPON INDIA LIQUID FUND - DIRECT Plan - QUARTERLY IDCW OPTION;1018.9372;01-Mar-2024
118700;-;INF204K01ZM0;NIPPON INDIA LIQUID FUND - DIRECT Plan - WEEKLY IDCW OPTION;1530.3000;01-Mar-2024
118701;INF204K01ZH0;-;Nippon India Liquid Fund - Direct Plan Growth Plan - Growth Option;5871.5736;01-Mar-2024
100855;INF204K01UO7;INF204K01UP4;NIPPON INDIA LIQUID FUND - MONTHLY IDCW OPTION;1585.1507;01-Mar-2024
112340;INF204K01UQ2;INF204K01UR0;NIPPON INDIA LIQUID FUND - QUARTERLY IDCW OPTION;1016.9289;01-Mar-2024
100837;INF204K01UL3;-;Nippon India Liquid Fund - Retail Option - Growth Plan;5181.2136;01-Mar-2024
100842;-;INF204K01UJ7;NIPPON INDIA LIQUID FUND - RETAIL Plan - DAILY IDCW OPTION;1524.2800;01-Mar-2024
100843;INF204K01UT6;INF204K01UU4;NIPPON INDIA LIQUID FUND - RETAIL plan - MONTHLY IDCW OPTION;1327.5194;01-Mar-2024
100844;INF204K01UV2;INF204K01UW0;NIPPON INDIA LIQUID FUND - RETAIL Plan - QUARTERLY IDCW OPTION;1230.0357;01-Mar-2024
100838;-;INF204K01UK5;NIPPON INDIA LIQUID FUND - RETAIL Plan - WEEKLY IDCW OPTION;1034.1700;01-Mar-2024
100853;-;INF204K01US8;NIPPON INDIA LIQUID FUND - WEEKLY IDCW OPTION;1530.3000;01-Mar-2024
100851;INF204K01UN9;-;Nippon India Liquid Fund -Growth Plan;5806.8673;01-Mar-2024
100849;-;-;Reliance Liquid Fund-Cash Plan-Daily Dividend Reinvestment Option;1114.1500;20-May-2018
100845;-;-;Reliance Liquid Fund-Cash Plan-Growth Plan;2714.7678;20-May-2018
114251;-;-;Reliance Liquid Fund-Cash Plan-Monthly Dividend Plan;1004.4865;20-May-2018
114252;-;-;Reliance Liquid Fund-Cash Plan-Quarterly Dividend Plan;1013.8310;20-May-2018
100848;-;-;Reliance Liquid Fund-Cash Plan-Weekly Dividend Reinvestment Option;1092.0644;20-May-2018
 
PGIM India Mutual Fund
 
138306;INF223J01WV0;-;PGIM India INSTA CASH FUND - Annual Bonus Option;144.9174;08-May-2019
138305;INF223J01WW8;-;PGIM India Insta Cash Fund - Direct Plan -  Annual Bonus Option;148.9974;11-Jun-2019
138302;INF223J01NQ9;-;PGIM India Insta Cash Fund - Direct Plan -  Regular Bonus;138.2962;01-Aug-2016
138296;INF223J01NO4;INF223J01NP1;PGIM India Insta Cash Fund - Direct Plan - Annual Dividend;144.7765;28-Jul-2019
138300;INF223J01NX5;-;PGIM India Insta Cash Fund - Direct Plan - Quarterly Dividend;145.6889;28-Jul-2019
138303;INF223J01VE8;-;PGIM India Insta Cash Fund - Direct Plan -Monthly Bonus;132.9596;01-Aug-2016
138294;INF223J01IN6;INF223J01IO4;PGIM India Insta Cash Fund - Quarterly Dividend Option;143.9385;28-Jul-2019
138284;INF223J01BH3;-;PGIM India INSTA CASH FUND - Regular Plan BONUS OPTION;13.7989;11-Sep-2018
138292;INF223J01IP1;INF223J01IQ9;PGIM India Insta Cash Fund- Annual Dividend Option;144.7569;28-Jul-2019
138278;INF223J01BN1;-;PGIM India Insta Cash Fund-DIVIDEND-WEEKLY DIVIDEND;10.3577;28-Jul-2019
138283;INF223J01BA8;-;PGIM India Insta Cash Fund-Institutional Plan-Daily Dividend;10.0516;28-Jul-2019
138282;INF223J01BB6;-;PGIM India Insta Cash Fund-Institutional Plan-Growth;26.2743;28-Jul-2019
138304;INF223J01VD0;-;PGIM India INSTA CASH FUND-Monthly Bonus Option;140.0664;28-Jul-2019
138286;INF223J01BQ4;-;PGIM India Liquid Fund - Bonus Option;186.8975;21-Jan-2022
138285;-;INF223J01BO9;PGIM India Liquid Fund - Daily Dividend;100.304;01-Mar-2024
138297;INF223J01NR7;-;PGIM India Liquid Fund - Direct Plan - Daily Dividend;111.5044;01-Mar-2024
138299;INF223J01NS5;-;PGIM India Liquid Fund - Direct Plan - Growth;312.8603;01-Mar-2024
138298;INF223J01NT3;INF223J01NU1;PGIM India Liquid Fund - Direct Plan - Monthly Dividend;114.9284;01-Mar-2024
138301;INF223J01NV9;INF223J01NW7;PGIM India Liquid Fund - Direct Plan - Weekly Dividend;100.6373;01-Mar-2024
138288;INF223J01BP6;-;PGIM India Liquid Fund - Growth;309.6531;01-Mar-2024
138287;INF223J01BL5;-;PGIM India Liquid Fund - Monthly Dividend;115.4494;01-Mar-2024
138289;INF223J01BU6;-;PGIM India Liquid Fund - Weekly Dividend;100.6345;01-Mar-2024
138280;-;INF223J01BI1;PGIM India Liquid Fund-DIVIDEND-Daily Dividend;10.301;28-Jul-2019
138279;INF223J01BR2;INF223J01BS0;PGIM India Liquid Fund-DIVIDEND-MONTHLY DIVIDEND;10.0577;30-Jul-2018
138281;INF223J01BJ9;-;PGIM India Liquid Fund-Growth-GROWTH;27.706;28-Jul-2019
 
PPFAS Mutual Fund
 
143263;-;INF879O01118;Parag Parikh Liquid Fund- Direct Plan- Daily Reinvestment of IDCW;1000.5405;01-Mar-2024
143269;INF879O01068;-;Parag Parikh Liquid Fund- Direct Plan- Growth;1334.0566;01-Mar-2024
143262;INF879O01076;INF879O01084;Parag Parikh Liquid Fund- Direct Plan- Monthly IDCW;1003.8465;01-Mar-2024
143265;-;INF879O01134;Parag Parikh Liquid Fund- Direct Plan- Weekly Reinvestment of IDCW;1001.8455;01-Mar-2024
143264;-;INF879O01126;Parag Parikh Liquid Fund- Regular Plan- Daily Reinvestment of IDCW;1000.5404;01-Mar-2024
143260;INF879O01035;-;Parag Parikh Liquid Fund- Regular Plan- Growth;1326.2223;01-Mar-2024
143261;INF879O01043;INF879O01050;Parag Parikh Liquid Fund- Regular Plan- Monthly IDCW;1003.8356;01-Mar-2024
143266;-;INF879O01142;Parag Parikh Liquid Fund- Regular Plan- Weekly Reinvestment of IDCW;1001.8340;01-Mar-2024
 
quant Mutual Fund
 
120837;INF966L01820;-;quant Liquid Fund - Growth Option - Direct Plan;38.6016;01-Mar-2024
103225;INF966L01317;-;quant Liquid Fund - Growth Option - Regular Plan;37.7469;01-Mar-2024
120838;INF966L01796;INF966L01812;quant Liquid Fund - Monthly IDCW Option - Direct Plan;15.6;01-Mar-2024
103228;INF966L01291;INF966L01309;quant Liquid Fund - Monthly IDCW Option - Regular Plan;15.1591;01-Mar-2024
120839;INF966L01788;INF966L01804;quant Liquid Fund - Weekly IDCW Option - Direct Plan;14.2625;01-Mar-2024
103227;INF966L01499;INF966L01283;quant Liquid Fund - Weekly IDCW Option - Regular Plan;13.4782;01-Mar-2024
120836;-;INF966L01770;quant Liquid Fund-Daily IDCW Option - Direct Plan;13.2447;01-Mar-2024
103226;-;INF966L01275;quant Liquid Fund-Daily IDCW Option - Regular Plan;12.8542;01-Mar-2024
148513;-;-;quant Liquid Fund-Unclaimed Dividend Investor Education Plan-Growth Option;12.0047;01-Mar-2024
148510;-;-;quant Liquid Fund-Unclaimed Dividend-Growth Option;12.005;01-Mar-2024
148511;-;-;quant Liquid Fund-Unclaimed Redemption Investor Education Plan-Growth Option;12.0047;01-Mar-2024
148512;-;-;quant Liquid Fund-Unclaimed Redemption Plan-Growth Option;12.0424;01-Mar-2024
 
Quantum Mutual Fund
 
103736;-;INF082J01135;Quantum Liquid Fund - Direct Plan Daily IDCW;10.0085;01-Mar-2024
103734;INF082J01127;-;Quantum Liquid Fund - Direct Plan Growth Option;32.2213;01-Mar-2024
103735;INF082J01143;INF082J01200;Quantum Liquid Fund - Direct Plan Monthly IDCW;10.0181;01-Mar-2024
141065;-;INF082J01317;Quantum Liquid Fund - Regular Plan Daily IDCW;10.0002;01-Mar-2024
141066;INF082J01309;-;Quantum Liquid Fund - Regular Plan Growth Option;32.0390;01-Mar-2024
141067;INF082J01325;INF082J01333;Quantum Liquid Fund - Regular Plan Monthly IDCW;10.0144;01-Mar-2024
152299;-;-;Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years;10.0000;01-Mar-2024
152298;-;-;Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years;10.1308;01-Mar-2024
152301;-;-;Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years;10.0000;01-Mar-2024
152300;-;-;Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years;10.0000;01-Mar-2024
 
SBI Mutual Fund
 
119804;INF200K01UR8;INF200K01US6;SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);1226.3188;01-Mar-2024
119805;-;INF200K01UQ0;SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);1144.0484;01-Mar-2024
119799;INF200K01UU2;INF200K01UV0;SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);1282.6067;01-Mar-2024
119800;INF200K01UT4;-;SBI Liquid Fund - DIRECT PLAN -Growth;3755.3709;01-Mar-2024
105274;INF200K01LU1;-;SBI Liquid Fund - Institutional - Growth;3757.5096;01-Mar-2024
105275;-;INF200K01LR7;SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW);1207.1381;01-Mar-2024
105279;INF200K01LS5;INF200K01LT3;SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);1222.3299;07-Jan-2024
105278;INF200K01LV9;INF200K01LW7;SBI Liquid Fund - Institutional Weekly Income Distribution cum Capital Withdrawal Option (IDCW);N.A.;09-Aug-2019
105281;-;INF200K01LX5;SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW);1140.7391;01-Mar-2024
105283;INF200K01LY3;INF200K01LZ0;SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW);1221.5937;01-Mar-2024
105282;INF200K01MB9;INF200K01MC7;SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW);1277.6432;01-Mar-2024
105280;INF200K01MA1;-;SBI Liquid Fund - REGULAR PLAN -Growth;3722.3159;01-Mar-2024
 
Sundaram Mutual Fund
 
149744;-;INF903JA1JK3;Sundaram  Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW;1100.7626;01-Mar-2024
149742;-;INF903JA1JI7;Sundaram Liquid Fund (Formerly Known as  Principal Cash Management Fund) Regular Plan Principal Units;1162.1589;01-Mar-2024
149663;-;INF173K01GT2;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily;1000.6367;01-Mar-2024
149658;-;INF173K01DB7;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal;1000.8893;01-Mar-2024
149664;INF173K01GU0;-;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option;2118.9393;01-Mar-2024
149660;INF173K01DD3;INF173K01DE1;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option;1026.9996;01-Mar-2024
149662;INF173K01GV8;INF173K01GW6;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly;1027.1091;01-Mar-2024
149661;INF173K01DA9;-;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option;2099.5408;01-Mar-2024
149738;-;INF903JA1JJ5;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW;1025.6149;01-Mar-2024
149737;-;INF903JA1JH9;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units;1165.2295;01-Mar-2024
149739;-;INF903JA1JF3;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW;1025.5301;01-Mar-2024
149740;-;INF903JA1JG1;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW;1097.7776;01-Mar-2024
149745;-;-;Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Unclaimed Redemption More 3 Years;1000.0000;21-Jan-2022
149659;-;INF173K01DC5;Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option;1007.9549;01-Mar-2024
149665;-;INF173K01GY2;Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly;1008.4425;01-Mar-2024
 
Tata Mutual Fund
 
102672;INF277K01YD8;-;Tata Liquid Fund -Regular Plan - Growth Option;3747.2315;01-Mar-2024
119862;-;INF277K012D2;Tata Liquid Fund- Direct Plan - Daily Reinvestment of IDCW Option;1001.5187;01-Mar-2024
119861;INF277K01YE6;-;Tata Liquid Fund- Direct Plan-Growth Option;3786.4890;01-Mar-2024
101714;-;INF277K011D4;Tata Liquid Fund- Regular Plan - Daily Reinvestment of IDCW Option;1001.5157;01-Mar-2024
 
Taurus Mutual Fund
 
104240;INF044D01542;INF044D01559;Taurus Liquid Fund-Dividend;1013.9743;03-Nov-2020
104241;INF044D01575;-;Taurus Liquid Fund-Growth;2368.5909;03-Nov-2020
 
Trust Mutual Fund
 
148842;-;INF0GCD01263;TRUSTMF Liquid Fund-Direct Plan-Daily Income Distribution cum Capital Withdrawal;1130.5837;01-Mar-2024
148841;INF0GCD01255;-;TRUSTMF Liquid Fund-Direct Plan-Growth;1163.4109;01-Mar-2024
148839;INF0GCD01305;INF0GCD01297;TRUSTMF Liquid Fund-Direct Plan-Monthly Income Distribution cum Capital Withdrawal;1091.4161;01-Mar-2024
148837;INF0GCD01271;INF0GCD01289;TRUSTMF Liquid Fund-Direct Plan-Weekly Income Distribution cum Capital Withdrawal;1109.8058;01-Mar-2024
148834;-;INF0GCD01206;TRUSTMF Liquid Fund-Regular Plan-Daily Income Distribution cum Capital Withdrawal;1097.3741;01-Mar-2024
148833;INF0GCD01198;-;TRUSTMF Liquid Fund-Regular Plan-Growth;1158.4521;01-Mar-2024
148843;INF0GCD01248;INF0GCD01230;TRUSTMF Liquid Fund-Regular Plan-Monthly Income Distribution cum Capital Withdrawal;1087.5915;01-Mar-2024
148836;INF0GCD01214;INF0GCD01222;TRUSTMF Liquid Fund-Regular Plan-Weekly Income Distribution cum Capital Withdrawal;1076.9741;01-Mar-2024
 
Union Mutual Fund
 
115401;-;INF582M01021;Union Liquid Fund - Daily IDCW Option;1000.7927;01-Mar-2024
119301;-;INF582M01682;Union Liquid Fund - Direct Plan - Daily IDCW Option;1000.7927;01-Mar-2024
119305;INF582M01724;INF582M01708;Union Liquid Fund - Direct Plan - Fortnightly IDCW Option;1001.2918;01-Mar-2024
119303;INF582M01674;-;Union Liquid Fund - Direct Plan - Growth Option;2314.1074;01-Mar-2024
119302;INF582M01732;INF582M01716;Union Liquid Fund - Direct Plan - Monthly IDCW Option;1001.2911;01-Mar-2024
119304;-;INF582M01690;Union Liquid Fund - Direct Plan - Weekly IDCW Option;1001.5119;01-Mar-2024
115399;INF582M01062;INF582M01047;Union Liquid Fund - Fortnightly IDCW Option;1001.2888;01-Mar-2024
115398;INF582M01013;-;Union Liquid Fund - Growth Option;2289.0538;01-Mar-2024
115400;INF582M01070;INF582M01054;Union Liquid Fund - Monthly IDCW Option;1001.2914;01-Mar-2024
142345;-;-;Union Liquid Fund - Unclaimed Amounts Plan - IDCW Beyond 3 years;1000.0000;30-Nov-2021
142344;-;-;Union Liquid Fund - Unclaimed Amounts Plan - IDCW Upto 3 years;1167.6169;30-Nov-2021
142343;-;-;Union Liquid Fund - Unclaimed Amounts Plan - Redemption Beyond 3 years;1000.0000;30-Nov-2021
142342;-;-;Union Liquid Fund - Unclaimed Amounts Plan - Redemption Upto 3 years;1167.3290;30-Nov-2021
115402;-;INF582M01039;Union Liquid Fund - Weekly IDCW Option;1001.5738;01-Mar-2024
 
UTI Mutual Fund
 
134427;INF789FA1K63;INF789FA1K71;UTI Liquid Fund - Direct Plan - Annual IDCW;1729.7972;01-Mar-2024
120558;-;INF789F01XP8;UTI Liquid Fund - Direct Plan - Daily IDCW (Reinvestment);1062.8825;01-Mar-2024
141768;INF789FA1K89;INF789FA1K97;UTI Liquid Fund - Direct Plan - Flexi IDCW;1424.7388;01-Mar-2024
140913;INF789FA1K06;INF789FA1K14;UTI Liquid Fund - Direct Plan - Fortnightly IDCW;1155.7781;01-Mar-2024
140504;INF789FA1K48;INF789FA1K55;UTI Liquid Fund - Direct Plan - Half-Yearly IDCW;1351.198;01-Mar-2024
120794;INF789F01XR4;INF789F01XS2;UTI Liquid Fund - Direct Plan - Monthly IDCW;1042.9964;01-Mar-2024
140024;INF789FA1K22;INF789FA1K30;UTI Liquid Fund - Direct Plan - Quarterly IDCW;1633.6753;01-Mar-2024
120777;-;INF789F01XT0;UTI Liquid Fund - Direct Plan - Weekly IDCW;1221.4017;01-Mar-2024
133973;INF789FA1J66;INF789FA1J74;UTI Liquid Fund - Regular Plan - Annual IDCW;1720.7408;01-Mar-2024
102010;-;INF789F01PG3;UTI Liquid Fund - Regular Plan - Daily IDCW (Reinvestment);1079.5465;01-Mar-2024
140517;INF789FA1J82;INF789FA1J90;UTI Liquid Fund - Regular Plan - Flexi IDCW;1418.1968;01-Mar-2024
139838;INF789FA1J09;INF789FA1J17;UTI Liquid Fund - Regular Plan - Fortnightly IDCW;1154.9522;01-Mar-2024
144475;INF789FA1J41;INF789FA1J58;UTI Liquid Fund - Regular Plan - Half-Yearly IDCW;1198.0809;01-Mar-2024
102011;INF789F01PI9;INF789F01PJ7;UTI Liquid Fund - Regular Plan - Monthly IDCW;1044.8277;01-Mar-2024
135721;INF789FA1J25;INF789FA1J33;UTI Liquid Fund - Regular Plan - Quarterly IDCW;1624.7654;01-Mar-2024
102013;-;INF789F01PK5;UTI Liquid Fund - Regular Plan - Weekly IDCW;1053.3899;01-Mar-2024
120304;INF789F01XQ6;-;UTI-  Liquid Cash Plan - Direct Plan - Growth Option;3933.2595;01-Mar-2024
102012;INF789F01PH1;-;UTI-  Liquid Cash Plan - Regular Plan - Growth Option;3902.4308;01-Mar-2024
102008;INF789F01BC2;INF789F01BA6;UTI-  Liquid Cash Plan- Discontinued - Regular Plan - Monthly Dividend Option;1075.8528;01-Mar-2024
